array,camera,site,buff_dist,pipeline,harvest_area,misc_oil_gas_facility,transmission_line,conventional_seismic,low_impact_seismic,well_aband,well_gas,well_other,well_bitumen,clearing_unknown,open_pit_mine,vegetated_edge_roads,road_paved_undiv_2l,road_gravel_1l,road_unimproved,harvest_area_white_zone,trail,crop,rough_pasture,tame_pasture,rural_residence,urban_residence,greenspace,recreation,runway,well_cased,facility_unknown,urban_industrial,clearing_wellpad_unconfirmed,grvl_sand_pit,vegetated_edge_railways,road_unclassified,borrowpit_wet,borrowpit_dry,borrowpits,residence_clearing,campground,well_cleared_not_confirmed,camp_industrial,oil_gas_plant,truck_trail,road_gravel_2l,road_paved_undiv_1l,sump,dugout,country_residence,mill,road_paved_2l,facility_other,surrounding_veg,rlwy_sgl_track,well_cleared_not_drilled,well_unknown,cultivation_abandoned,golfcourse,airp_runway,lagoon,reservoir,transfer_station,landfill,mines_pitlake,rlwy_spur,road_paved_1l,canal,gridcll,lab,lc_class20,lc_class33,lc_class34,lc_class50,lc_class110,lc_class120,lc_class210,lc_class220,lc_class230
LU2,24,LU2_24,4750,0.012904707393445099,0.24462715724022402,0,0.0025930837919425002,0.00728859704123478,0,0.00404465569725485,3.6313074762885295e-4,2.3731565839445198e-4,0,0.0021857990413047196,0,0.009907658547223575,0.0025529887550302392,8.02212280446452e-4,0.00281086786963283,0,0.00159532693095284,0,0,0,3.6437467661963087e-4,0,0,0,0,0,0,0,0,0,0.00243501785336081,6.22383970901771e-5,0,1.61298221533779e-4,9.289228771247798e-4,0,0,0,0,0,1.0653249617874101e-4,0,0,2.70291994179566e-4,0,2.4874457261553394e-4,0,0,0,0,0.0011137982503309002,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-24,ACME,0.058153150911107614,0,0.04892150358648369,0.120349471318805,0.05537856806697441,0,0.164666793722579,0.17923000744019804,0.3733005052353411
LU2,25,LU2_25,4750,0.009855208719430162,0.127810971740097,7.39504147750612e-5,0.008813501579062171,0.008850892520763431,0,0.002551746072071341,0,0,0,2.2443177132931198e-4,0,0.007872992411723671,0,0.002484297247242391,2.75921861098057e-4,0,0.00192632587661064,0,0,0,2.55507179367959e-4,0,0,0,0,0,0,0,1.5608690136097205e-4,0,0,1.3968884714071203e-5,1.6555597238526902e-4,9.541012314597179e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-25,ACME,0.019753438985671,0,0.0231051168595645,0.0809650596710245,0.0448122540372775,0,0.252979217467421,0.244526330268574,0.33385858289686504
LU2,26,LU2_26,4750,0.0019755229304699792,0.27042595760508403,0,0,0.0051541683845827795,0,0.0015773517449401897,3.483826973769339e-4,0,0,3.2722931957583493e-4,0,0.0025660149862913504,0,0.0012829950999947502,1.4845261790823102e-4,0,0.00295010447041354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10665425203292e-4,0,0,0,0,0,0,7.425279408691008e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-26,ACME,0.006261132476368259,0,0.006561876335423651,0.024098965033324003,0.023577157650170204,0,0.18862572661990995,0.30440561878782,0.44646952303888804
LU2,27,LU2_27,4750,0.013329233838218203,0.12056686906112102,7.395041477506e-5,0.015317067535659798,0.010832772640734902,0,0.0018165811479082395,1.1430358174888e-4,0,0,3.21663743163636e-4,0,0.0133173703604885,0.00191217600974073,0.00224243444523419,6.502181719213041e-4,0,0.0022522208161565595,0,0,0,9.48771410717853e-4,0,0,0,0,0,5.030988697470839e-4,0,1.5608690136097004e-4,0,0,3.049124381240421e-5,0,7.2593935324652e-4,0.00125987794648941,0,0,0,0,0,2.0397440186701703e-5,4.884064881915729e-4,0,0,0,0,0,0,7.9535197312094e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-27,ACME,0.033943380805832694,0,0.0414074935162057,0.09186589386159699,0.036352346484675,0,0.18002811621428397,0.22182190581636901,0.3945808625273541
LU2,29,LU2_29,4750,0,0.09843708120339469,0,0,0.008909039452985382,0,4.7745190657985095e-4,0,0,0,1.1837802958815901e-4,0,0.0036708756974685505,0,5.965724087584111e-5,0,0,5.49696871802865e-4,0,0,0,0,0,0,0,0,0,0,0,1.18734068204374e-4,0,0,0,0,0,0,0,0,0,0,0,6.980059130030308e-4,0.0019135254501515102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-29,ACME,0.0388683331769588,0,0.0108089273191295,0.0165846166868453,0,0,0.18348493640292204,0.4283216392887281,0.32193154693272097
LU2,30,LU2_30,4750,0,0.07992833985290589,0,0,0.0109790533803678,0,4.1955938971673497e-4,0,0,0,1.1837802958815702e-4,0,0.0037071178889219697,0,5.965724087584041e-5,0,0,6.339930700208549e-4,0,0,0,0,0,0,0,0,0,0,0,1.18734068204372e-4,0,0,0,0,0,0,0,0,0,0,0,6.980059130030217e-4,0.00192347196241729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-30,ACME,0.0187237676870549,0,0.0103896768726902,0.0217167713092092,0,0,0.23242916231772504,0.468643218729016,0.24809740285492907
LU2,31,LU2_31,4750,0,0.181712348319144,0,0,0.007135787465246921,0,5.672038389323209e-4,0,0,0,6.68309050277183e-5,0,0.004170584853221519,0,4.28768200406891e-4,7.602628992751718e-4,0,0.0016216860913778098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001969423702881759,0,0,0,3.161338008572461e-5,0.00160304479220797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-31,ACME,0.07634675497118563,0,0.0196539628520405,0.008412730158939,0,0,0.27317707724841606,0.24901413232817204,0.3733953424637869
LU2,32,LU2_32,4750,0,0.128824636234362,0,0,0.006340127085106451,0,4.5439423383237897e-4,0,0,0,6.68309050277196e-5,0,0.00370679214923231,0,6.797665014014577e-4,6.830993406383129e-4,0,0.0017529186310946301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019694237028817993,0,0,0,3.1613380085725206e-5,0.0012458288463075404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-32,ACME,0.167954648400518,0,0.018777955392211106,0.007829822076142764,0,0,0.302032586962307,0.220972201616727,0.28243278552973605
LU2,33,LU2_33,4750,0,0.166136017489082,0,0,0.008796534982714942,0,5.784541620693288e-4,0,0,0,0,0,0.0037747502318532405,0,5.44238359660859e-6,1.1986750061647901e-4,0,0.0014120452371195402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.291844927656329e-4,0,0,0,2.4973541727109307e-5,0.00196411397880958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-33,ACME,0.024192893339609892,0,0.0121104481307696,0.0077667818074582525,0,0,0.24724141355539309,0.31178035666316195,0.39690810682652
LU2,34,LU2_34,4750,0,0.11767264960341102,0,0,0.00623883111163338,0,1.50574800345101e-4,0,0,0,6.683090502772021e-5,0,0.00305721670765418,0,0.00128912648384707,6.967276213805731e-4,0,0.0015743668377650602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019694237028818192,0,0,0,6.639838358616069e-6,5.54985149785838e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-34,ACME,0.135010915358114,0,0.020324798057576702,0.00804518841616434,0,0,0.2740169156700081,0.282442233116159,0.280159949293187
LU2,36,LU2_36,4750,4.587574075315429e-5,0.13105198295626702,0,0,0.008682879702989303,0,4.51191226686173e-4,1.1426278690506702e-4,0,0,1.0686860760299001e-4,0,0.0012772713857762798,0,9.12350677043195e-4,0,0,0.0027429582659715106,0,0,0,0,0,0,0,0,0,0,0,1.1078898381746202e-4,0,0,0,0,0,0,0,0,0,0,0,2.5160658568995403e-4,0,0,0,0,0,0,0,0.00120529544763963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-36,ACME,0.0018073446495441199,0,0.007829256217368493,0.00118603729634875,0.0032345686694454606,0,0.211459692364552,0.46633820216183103,0.308144898589993
LU2,38,LU2_38,4750,3.8925025476763397e-4,0.222556108912828,0,0,0.008948284000620609,0,8.81409288025544e-4,0,0,0,5.70519025383235e-5,0,0.003969911751908879,0,0.0014993454112390498,2.82437097342594e-4,0,0.00140232908150693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123699815934118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-38,ACME,0.036107845199554504,0,0.0156290718546017,0.04833064092460031,0.00700865711771596,0,0.19249710514430005,0.3145622692107471,0.3858644107098241
LU2,39,LU2_39,4750,1.6050034794289802e-4,0.2853824892561011,0,0,0.00750880096927233,0,4.48493569405517e-4,0,0,0,2.3784169169214998e-4,0,0.0040285469556158105,0,0.00147737197891535,5.532285687766818e-4,0,0.00187087680286576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.584052207204898e-4,0,0,0,0,0,0,8.536038247714632e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-39,ACME,0.014541318146018101,0,0.016516455504896103,0.038454187853376204,0.00179021915068819,0,0.255563197121699,0.24127362309307,0.4318609991014381
LU2,40,LU2_40,4750,0.0014105697929859401,0.06310897009879568,0,0,0.009382336420621498,0,0.00215033099339159,0,0,0,2.06253091215492e-4,0,0.00419719109215834,0,0.00149003834444051,2.549713547071071e-5,0,0.0010772302648213202,0,0,0,2.467445179679421e-4,0,0,0,0,0,0,0,0,0,0,0,1.6555597238526902e-4,0.0010205108423380703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-40,ACME,0.0605699531219627,0,0.0130976679082565,0.05653058154341641,0.019124326618094302,0,0.291537381171296,0.293625550509579,0.2655145392926371
LU2,42,LU2_42,4750,0,0.314619391111408,0,0,0.0061762865178738606,0,7.188328831969719e-4,0,0,0,3.4471029929513303e-4,0,0.0038640872865448005,0,0.00150098770617276,6.986459631038399e-4,0,0.002609637920778749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.49103465894379e-4,0,0,0,0,0,0,3.4540997328273796e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-42,ACME,0.00191362946273461,0,0.015850898479103096,0.019055032991618703,0,0,0.24723968305114805,0.24732095817486102,0.46861979774298607
LU2,44,LU2_44,4750,0.0010395800309910802,0.23772642036604702,0,0,0.0059136980877490504,0,0.0011531597338427899,1.6055796928455106e-4,0,0,3.447102992951281e-4,0,0.0023290679363315394,0,0.0013835824980526598,0,0,0.0033481791605336707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1313004525444303e-4,0,0,0,0,0,0,3.503825652965949e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-44,ACME,0.006261132476368049,0,0.003916004634600099,0.005109123005131702,0.012755716578447998,0,0.21548369955524005,0.3128884097952381,0.4435859139155541
LU2,46,LU2_46,4750,0.005028026612373431,0.142211176986956,0,0,0.00573996157542087,0,0.0015975512920933903,4.45560306190927e-4,0,0,0.007735019836434391,0,0.0035094502103704,0,0.0011901482036256802,0.00131076022592051,0,0.0017280370664375703,0,0,0,7.979484593980989e-4,0,0.0024237683622850507,0,0,0,0,0,0,0,0,5.664558240783059e-5,0,7.36154023048697e-4,0,7.489652352428251e-5,0,0,0,0,1.4443208501090004e-4,0,0,0,0,4.1998297760469403e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-46,ACME,0.10259609882196401,0,0.0213724368194764,0.062461602034701705,0.03519908902859531,0,0.14345598269944904,0.23976969345888002,0.395145097011622
LU2,47,LU2_47,4750,0.012179428567622597,0.129025395058385,7.39504147750615e-5,0.0123304949297613,0.009865153704542778,0,0.0028748440258051203,0,0,0,2.2443177132931298e-4,0,0.00823880779934538,0,0.0025549798370348396,2.6241314654622396e-4,0,0.0020266085026978504,0,0,0,1.26530166478568e-5,0,0,0,0,0,0,0,1.5608690136097305e-4,0,0,0,8.806532898996485e-5,7.91107000612836e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-47,ACME,0.004379603863852601,0,0.024068099339367703,0.08529309751088521,0.04146549914890021,0,0.261506057152335,0.2132394618824331,0.3700481812076471
LU2,50,LU2_50,4750,0.0049847654216802805,0.13439894474872602,0,0,0.00490865701714632,0,0.0013976395036657398,5.598386535852521e-4,0,0,0.0077350198364344504,0,0.00277218877449903,0,7.743250864986638e-4,0.00153222280346983,0,0.00194227816537451,0,0,0,6.830558826271628e-4,0,0.0024237683622850706,0,0,0,0,0,0,0,0,5.664558240783099e-5,0,4.63482653543071e-4,0,7.489652352428311e-5,0,0,0,0,1.6447831892788895e-4,0,0,0,0,4.19982977604697e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-50,ACME,0.13359756161755798,0,0.019949263105050397,0.050828251418607605,0.03897309414346721,0,0.13997062265657798,0.20721213686836906,0.40946907003644406
LU2,51,LU2_51,4750,0.00577810756219079,0.09899154685822262,0,0,0.0040408392287568295,0,0.00164673334543537,6.7177825780705e-4,0,0,5.074280946950759e-4,0,0.0025419872121874494,0,4.52003292134214e-4,0.0016586632424201197,0,0.0018339125375581898,0,0,0,2.0969505240505496e-4,0,0.0018574287860313602,0,0,0,0,0,0,0,0,1.8055962276249895e-6,0,4.4107516817746005e-4,0,0,0,0,0,0,4.5653021239456e-4,0,0,0,0,1.22017045497047e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-51,ACME,0.277710023305035,0,0.020199766300909597,0.019696320443313497,0.0485816903216517,0,0.114916099710055,0.16973892831776302,0.349157170957156
LU2,52,LU2_52,4750,0.0041956068125756415,0.28759430347829,0,0,0.0045996801073243405,0,0.0015738947880988797,8.843466836182859e-4,0,0,0,0,0.0025865199454190697,0,8.224886140610059e-4,0.0011413712850422597,0,0.0021193532613403105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8511256136292497e-4,0,0,0,0,0,0,5.42553839019413e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-52,ACME,0.015652550943561203,0,0.012848703684683398,0.0303930855687092,0.049589293233451105,0,0.17892778579125804,0.382735127269276,0.329853453409593
LU2,54,LU2_54,4750,0.00450668912126554,0.25363859503281105,0,0,0.004319426770809799,0,0.0010806776072282197,9.991386997066467e-4,0,0,0,0,0.0026380588602184303,0,7.010845062383117e-4,0.00133728832592335,0,0.0017188478434843103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8511256136292697e-4,0,0,0,0,0,0,5.42553839019417e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-54,ACME,0.08218719415637508,0,0.013928036375842801,0.030322683065394998,0.049668360362239795,0,0.173656569551942,0.345945580393236,0.30429157602367896
LU2,56,LU2_56,4750,0.00422314093711898,0.258759970624033,0,0,0.004487661423837631,0,0.00118611268168409,8.384832111695518e-4,0,0,0,0,0.0022233178891547392,0,4.674270645123699e-4,0.00113576860656006,0,0.0013561860296891998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8511256136292e-4,0,0,0,0,0,0,5.42553839019404e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-56,ACME,0.10374935015959799,0,0.012107125627795498,0.028012706736861594,0.04452315898819771,0,0.154186208901654,0.42278091017530606,0.23464053932549803
LU2,57,LU2_57,4750,0.0026805792219730907,0.16747910575292105,0,0,0.00530544870375288,0,7.31089873573844e-4,6.677862380918068e-4,0,0,8.434399085310641e-5,0,0.0012653195569624698,0,4.8310065633633805e-5,7.19335092438474e-4,0,9.79686306198531e-4,0,0,0,0,0,0,0,0,0,0,0,1.11687223630188e-4,0,0,0,0,1.76612906595291e-4,0,0,0,0,0,0,4.57346179568391e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU2-57,ACME,0.23943593478040806,0,0.008129638464970019,0.00916683535899343,0.0242805988713596,0,0.17307955394388896,0.423375556015599,0.12253188229616101
LU3,05,LU3_05,4750,0.0168973035508688,0.009600720952365829,0,0.0052959084834682795,0.004105494507784671,0.028588402393344002,0.004852408871976682,0.00123330962052222,5.45112983100472e-4,2.6337611614517205e-4,4.8165309677562605e-4,0,0.00313888177630772,0,0.0014526192873672598,0.00171634465702813,0,9.332947540131529e-4,0,0,0,0,0,0,0,0,2.668607509586451e-4,0,0,7.43480630793294e-5,0,0,0,0,0,5.1844385988836305e-5,0,0,8.78537643242414e-5,0.0017726930266027698,0,0,0,0,2.8782049669629998e-5,0,0,0,0,0,0,0,0,9.05102387225456e-5,0,0,0,0,0,0,0,0,0,0,0,LU3-05,ACME,0.019088875885304103,0,0.01360592855421,0.0021825834110607103,0.06369697274747321,0,0.7704669293551438,0.047833385696269506,0.08312532402960442
LU3,07,LU3_07,4750,0.031824119838904104,0.0487243979532715,0.0013524315505494397,0.009396246551238982,0.00416334235151184,0.027263216924130404,0.00701703963043833,0.00267967233152757,9.162425347950392e-5,0,9.741016118416669e-4,0,0.0039830174591110904,0,3.5630137328396e-4,0.0019678198477664196,0,0.00188337262160151,0,0,0,0,0,0,0,0,3.0887698090003196e-4,0,0,2.4858483731114906e-4,0,0,4.005395076547779e-5,6.772442258501821e-5,2.02667169464222e-4,1.3040292160611204e-4,0,0,2.9387415817799398e-6,0.0025702926875330505,0.003944354172217228,1.0772923619532302e-4,0.0020826971044778098,0,0.0012647091797293702,0,0,0,0,0.0028077949172283603,0,0,0,0,0,0,0,9.088237086382361e-5,0,0,0,0,0,0,0,LU3-07,ACME,0.023133292299659595,0.05142954242761409,0.021544308400776098,0.09941998195454198,0.11391114243635402,0,0.528285871588627,0.0800101453271365,0.08226571543810493
LU3,10,LU3_10,4750,0.032393278488668104,0.0241603494588774,0.00300671637589292,0.0100246343931808,0.004692861216897369,0.027868029012102,0.012508677705798402,0.0027613512076732306,6.77131900327874e-4,0,0.0015464471027428898,0,0.005005291223641691,0,6.78099921806635e-4,0.0028396319374728095,0,0.0018347833360560701,0,0,0,0,0,0,0,0,7.071064947720779e-4,0,0,0.00117383487905019,0,0,2.4921483156951297e-5,4.1429104699513506e-4,2.99756894287883e-4,6.52024381769839e-5,0,0,7.565664761912599e-4,0.0025702926875330804,0,2.518331661262919e-4,0.002123412177622,0,0.0015520959755842298,0,0,0,0,0.0028077949172284,0,0,7.843960364209399e-4,0,0,0,0,0,0,0,0,0,0,0,0,LU3-10,ACME,0.07668174427960954,0.0019193285684939098,0.025309148483032798,0.01129546696475,0.0807191197125929,0,0.5964465578770719,0.0901315556217959,0.11749707846609102
LU3,102,LU3_102,4750,0.018551565163749107,0.00920824080338548,0,0.004530345871973811,0.0036742547552992503,0.022044309773034995,0.005464748028155991,0.00141101773327438,4.87120790892507e-4,2.6337611614518105e-4,4.81653096775643e-4,0,0.00322845650341499,0,0.0014896627029621896,0.00143468988064577,0,0.00111764590138229,0,0,0,0,0,0,0,0,2.668607509586541e-4,0,0,7.4348063079332e-5,0,0,0,0,3.00851983797104e-4,5.1844385988838094e-5,0,0,8.785376432424451e-5,0.0017726930266028296,0,0,0,0,2.8782049669630998e-5,0,0,0,0,0,0,0,0,9.051023872254869e-5,0,0,0,0,0,0,0,0,0,0,0,LU3-102,ACME,0.019738032228661,0,0.0147143991502761,0.00990430495623599,0.07335869350072298,0,0.7405578875523839,0.050864122975657206,0.0908625592878551
LU3,103,LU3_103,4750,0.0256377596525486,0.020382976506169003,3.9268291647605996e-4,0.00384383355387387,0.003960988675456692,0.0215480409717056,0.004662418409474653,0.0010150945491970201,0.0023029868755991903,2.6337611614517806e-4,2.0061838335348192e-4,0,0.0031999736012402902,0,0.00145244813320708,9.66390028453692e-4,0,0.00108223355607648,0,0,0,0,0,0,0,0,2.668607509586521e-4,0,0,7.434806307933121e-5,0,0,0,0,3.0085198379710095e-4,5.18443859888376e-5,0,0,8.78537643242435e-5,0.0017726930266028197,0.0012306725362917301,0,0,0,2.8782049669630598e-5,0,0,0,0,0,0,0,0,2.9384286270076596e-6,0,0,0,0,0,0,0,0,0,0,0,LU3-103,ACME,0.0112382274263463,0.0013168701725224398,0.014797121693028997,0.0031564805053350396,0.0726874514701967,0,0.7206210164893222,0.0640850931868428,0.11209773866127101
LU3,111,LU3_111,4750,0.0181549686354154,0.021302120008916896,0.0027614342723898504,0,0.00842554506250777,0.010842239601698,0.00579779970251096,0.00170904860487479,2.2013724410001003e-4,4.45594415838328e-4,4.942192575549199e-4,0,0.0051302233202080785,5.50543488515721e-4,8.91229796766245e-4,0.0014755981597700898,0,7.340912081201418e-4,0,0,0,0,0,0,0,6.141807130046668e-4,0.00136836070820736,4.6173253431642196e-4,0,7.348403369295079e-4,0.00160518069908657,0,0,0.0012141881466646003,3.9801189812096804e-4,4.25386046651765e-4,0,0,0,7.377146753144669e-4,0,1.8965945407435102e-4,0,5.71636482839615e-4,0.0038421598440256497,0,0,0,0,0,0.0048005198819022305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU3-111,ACME,0.057838274744417106,0.00177297957807626,0.026643581728781198,0.147853882604281,0.056326865960193095,0,0.5248874823635641,0.0589619837984663,0.12571494811228803
LU3,126,LU3_126,4750,0.0476855646894267,0,8.59000303651755e-4,0.00488450079228397,0.007156331701550471,0.0268662375759058,0.022222569429774193,2.27175081509548e-4,0.010233838691926902,0.0150190069892246,2.66813786133162e-4,0.00201668305761859,0.0025966309445513195,0,2.3933952454813906e-4,0.0038061408833577398,0,2.0425369290315594e-4,0,0,0,0,0,0,0,0,0.0039436330011388705,0,0,0.00120167602712482,0,0,0,0.00116777996340704,0,0,0,0,0,0,0,2.9301672353641394e-4,2.65454758959361e-5,0,0.0018396491682980897,0,0,0,0,0,0,0,6.512323425761089e-4,0,0,0,0,0,0,0,0,0,0,0,0,LU3-126,ACME,0.030426788845407397,0.007593330726011559,0.0021872262454479398,0.061348675536234396,0.13717735755711902,0,0.589917651275106,0.07706243324326062,0.0942865353840263
LU3,129,LU3_129,4750,0.0566877738763879,0,0.029370224588582596,0.0071035196960337,0.00536573559779392,0.024897404806917,0.0246459687745694,5.485767891651029e-4,0.017011337053873206,0.026482196021661204,0.0152401267841591,0.00635260964811424,0.006733725246836691,0,0.00147422775071879,0.00891775989066648,0,2.29370790920051e-4,0,0,0,0,0,0,0,0,0.008322887379137141,0,0,0.003788853970095491,0,0,0,0.0018695841074439197,0,0,0,0,0,0,7.387553641939398e-4,1.79776380548436e-4,2.7911279383889895e-4,0,0.006140898524189211,0,0,0,0,0.0011910677841252399,0,0,6.512323425761249e-4,0,0,0,0,0,0,0,0,0,0,0,0,LU3-129,ACME,0.031541533834119596,0.0100069652482949,0.0213023292976965,0.06726646220123453,0.215982629465755,0,0.52091113490342,0.0663148884061074,0.06667405646481421
LU3,13,LU3_13,4750,0.001976104720841469,0.006425065181696211,0,0,0.0058756905611386506,0.021152553740048898,0.011119308368803899,5.409460546916369e-4,8.287843088942278e-4,0.0030141812450302096,8.133586594939599e-4,0,0.0052564942815701505,0.0023741885845381706,0,0.00186492158131429,0,8.02637881920022e-4,0,0,0,0,0,0,0,0,0.0016342735007936098,0,0,1.7695364028190498e-4,0.0087121265517062,0,0,1.7328932115398999e-4,1.1015651644882103e-5,9.546104056658931e-4,0,0,0,0,0,0.00132190815885396,0,0,2.9716838798864013e-4,0,0,0,0,0,0,0,0,6.533412806134999e-4,0,0,0,0,0,0,0,0,0,0,0,LU3-13,ACME,0.028201591889554803,0.0027810304055756506,0.015384793832162702,0.7543964878009458,0.017136127730036893,0,0.122158839823236,0.03506514830249669,0.024875981934173105
LU3,131,LU3_131,4750,0.029486517094747804,0.019908381919852704,3.9268291647605693e-4,0.00289491651999513,0.00378159525301824,0.020719425696441,0.0029907804061416,8.371756040958969e-4,0.0021460837034274097,2.6337611614517703e-4,2.006183833534809e-4,0,0.00282626498763722,0,0.0011911829878809102,6.929202818744238e-4,0,0.00122527875480662,0,0,0,0,0,0,0,0,2.668607509586501e-4,0,0,7.434806307933081e-5,0,0,0,0,3.0085198379709894e-4,5.18443859888373e-5,0,0,0,0.0017726930266028097,0.0012306725362917202,2.0958202964460005e-4,0,0,2.87820496696305e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU3-131,ACME,0.0153748525563455,0.0013168701725224299,0.013630729625766303,0.022542099240902693,0.08292660869151391,0,0.683474966501783,0.05741115044093491,0.12332272207893803
LU3,137,LU3_137,4750,0.0266093297476746,0.020292489512908896,0.0039254990480326706,0,0.005983281118792311,0.0148811916369828,0.00447700666512112,0.00158355092941105,4.95633997737185e-4,0.0011821040203944103,0.00264086238774922,5.98435932451379e-4,0.008355222600438311,0.0022697537107863102,9.17851235325215e-4,0.0030216110380703997,0,2.801248479697531e-4,0,0,0,0,0,0,0,0,8.57521779433437e-4,0.0018944211441704103,0,2.4581856348840304e-4,0.005400621463616261,0,0,0.0020052179288650896,8.3329163339093e-4,4.2538604665176403e-4,0,0,0,0,0.004033399811253831,4.64590295831373e-4,0,5.71636482839614e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LU3-137,ACME,0.014299490560029798,0.0021833919421273295,0.0274373533561919,0.24821138003655904,0.07884408704213021,0,0.46773105983822194,0.059978823951317706,0.10131441269313698
LU3,14,LU3_14,4750,0.002129798462267591,0.0064250651816962,0,0,0.00595508561720079,0.0198983123766273,0.011668465097070898,4.5027249617256597e-4,0.0011739178339079002,0.0026224676280492197,0.00261703737044299,0,0.00523612938450695,0.0024244130685309004,0,0.0020223113472510397,0,9.142793223153201e-4,0,0,0,0,0,0,0,0,0.0019646378569365894,0,0,2.95719929989807e-4,0.008712126551706181,0,0,1.7328932115398999e-4,0,9.54610405665891e-4,0,0,7.85071834764946e-5,0,0,0.0014802905141036897,0,0,8.655283568724811e-4,0,0,0,0,0,0,0,0,6.533412806134988e-4,0,0,0,0,0,0,0,0,0,0,0,LU3-14,ACME,0.018721776063694903,0.0027810304055756407,0.0146190344221358,0.6573997562175471,0.0341744085605839,0,0.195033921350808,0.040690907995961506,0.036579166061604794
LU3,147,LU3_147,4750,0.05430347275456861,0,0.021279262169218598,0.009024381389619468,0.00613382456875227,0.017416701182329603,0.0190386035920382,7.269867660693969e-4,0.0135676779641254,0.0205298033475246,0.011625313462114,0.0018865897676487396,0.00762175374339318,0,6.806991287668419e-4,0.009337669830903422,0,5.38616627850785e-4,0,0,0,0,0,0,0,0,0.00554414325298394,0,0,0.00127431369214316,0,0,0,0.00226558113139702,1.78659317397921e-7,0,0,0,8.204731284973849e-5,0,0,4.7865957603978297e-4,0.0016036110817720494,0,0.007338803108917009,0,0,0,0,0.0018348699119066301,0,0,0,0,0,0,0,9.61128107824085e-4,0,0,0,0,0,0,0,LU3-147,ACME,0.011828262714767302,0.00749266748676566,0.0322380952177247,0.015751639614773206,0.10020714718695302,0,0.5869119058540719,0.127926328082503,0.11764395375707501
