array,site,buff_dist,borrowpits,buffer_area,cfo,clearings,cultivation,facilities,harvest,landfill,mines,pipeline,railways,reclaimed,recreation,residential,roads,seismic_lines,seismic_lines_3D,trails,transmission_lines,veg_edges,water,well_aband,wells,lc_class110,lc_class120,lc_class20,lc_class210,lc_class220,lc_class230,lc_class32,lc_class33,lc_class34,lc_class50
LU01,LU01_84,750,0.012930104,0,0,0,0,0,0.005287697,0,0,0,0,0,0,0,0.008401009999999999,0.017723738,0.010413626999999998,0.001339477,0,0.02494728,0,0.009537209000000003,0,0,0,0,0.7336861589999998,0.015612443999999998,0.06371435,0,0,0.06427637800000002,0.12271066700000002
LU01,LU01_25,750,0.007114929999999998,0,0,0,0,0,0.020227124,0,0,0.012334934,0,0,0,0,0.013551797,0.004661521,0,0.001928618,0,0.03402959100000001,0,0.010768398999999996,0.063643339,0,0,0.28825914599999997,0.47856174,0.13094590500000006,0.019744592999999994,0,0,0.08217615700000003,3.1245599999999996e-4
LU01,LU01_83,750,0.0025118130000000008,0,0,0,0,0,0.07669453200000004,0,0.13642041600000004,0.023171319000000006,0,0,0,0,0.015881426,0.005877477,8.926400000000003e-4,0,0,0.0397229,0,0.0066668269999999984,0.027618517000000006,0.129230853,0,0,0.532613427,0.206220027,8.221140000000001e-4,0,0.089737528,0.012727337999999998,0.028648713
LU01,LU01_80,750,0,0,0,0.010094949,0,0,0,0,0,0.012077511,0,0,0,0,0.010448257999999998,0.0031130430000000002,0,0.003986451,0,0.03281464100000001,0,0.0067982339999999985,0.06353029500000003,0,0,0,0.4953839370000001,0.114634598,0,0,0,0.10596261200000003,0.2840188560000001
LU01,LU01_70,750,0.016257848999999994,0,0,0,0,0,0,0,0,0.008884349000000003,0,0,0,0,0.007054123,0.009664512,0,0.0010447870000000001,0,0.012751876999999998,0,0.009526883,0.037019185,0.015200927999999999,0,0,0.5459260960000002,0.19768466099999996,0.14212177899999995,0,0,0.04891067900000001,0.05015585800000002
LU01,LU01_48,750,0.005595874999999996,0,0,0.05767763200000001,0,0,0,0,0,0.011154695,0,0,0,0,0.012384596000000005,0.005792367,0.002736119,0.002723402,0,0.021268689,0,0.028828648999999994,0.057138978,0.106088508,0,0.015031093999999998,0.3173147130000002,0.444460226,0,0,0,0.113014945,0.004090508
LU01,LU01_45,750,0.013820455000000004,0,0,0,0,0.001251167,0.14173354000000005,0,0.00870704,0.011459543999999999,0,0,0,0,0.011365351999999999,0.005317786000000001,5.838600000000001e-4,0.005396526999999998,0,0.018629768999999994,0,0.009417709999999998,0.028536930000000002,0,0,0,0.2808637040000001,0.4405892990000001,0.022071533,0,0,0.08081888599999996,0.17565657899999995
LU01,LU01_11,750,0,0,0,0.001226042,0,0,0,0,0,0.018173130000000006,0,0,0,0,0.023177655,0.0016537429999999996,0,0.00312067,0,0.04613561400000001,0,0.013165083999999999,0.094566863,0.05626045,0,0.3813702850000002,0.0030213640000000008,0.3893284350000002,0,0,0,0.15088299200000005,0.019136467999999993
LU01,LU01_40,750,0,0,0,0,0,0,0,0,0,0.032027546,0,0,0,0,0.027738932000000004,0.007451467,0,0.002325241,0,0.04150525700000001,0,0.020314818000000005,0.10754894999999998,0.31047165,0,0,0.119274058,0.3604912389999999,0,0,0,0.20976306400000005,0
LU01,LU01_06,750,0,0,0,0.004524797000000001,0.018628463,0,0,0,0,0.024500166,0,0,0,0,0.006558934,0.00473774,0,0.002093825,0,0.010432815000000003,0,0,0.022794669,0,0,0,0.014353959,0.8562980330000004,0,0,0,0.040820215,0.08852779599999998
LU01,LU01_10,750,0.005656001,0,0,0.002069383,0,0,0,0,0,0.023812276999999993,0,0,0,0,0.014922067999999998,0.003012441,0,0.002024632,0,0.021046334000000007,0,0.021992981,0.012883295000000003,0.014020317999999999,0,0,0.15152029700000005,0.6793260239999998,0.014529197999999998,0,0,0.090442746,0.050161417000000014
LU01,LU01_43,750,0,0,0,0.03280980500000001,0,9.468400000000001e-4,0,0,0,0.035565194999999994,0,0,0,0,0.029610547999999993,0,0.0029121399999999997,0,0.048089827000000016,0.06828527300000004,0,0.002456336,0.100679913,0.15397286200000004,0,0,0.263148157,0.16240157,0.071400096,0,0,0.24611386300000004,0.10296345100000003
LU01,LU01_71,750,0.007773661,0,0,0.016185342,0,0,0,0,0,0.051822050000000015,0,0,0,0,0.015821302,0.004211266999999998,0.006120646,0.0071320080000000004,0,0.02784004999999999,0,0.015301072999999998,0.055704544000000016,0,0,0,0.7544063409999996,0.06763453400000002,0,0,0,0.13071458700000005,0.047244521
LU01,LU01_22,750,0.0050185310000000006,0,0,0.020897851999999995,0,0,0,0,0,0.011304372,0,0,0,0,0.015419028999999997,0.011086490999999999,0.011319953999999998,0.0022664400000000006,0,0.02676331000000001,0,0.008375149,0.048743172999999994,0,0,0.064515057,0.388223268,0.22123985000000004,0,0,0,0.16404809000000006,0.161973736
LU01,LU01_60,750,6.66336e-4,0,0,0.007106002,0,0.004086765,0.008828237,0,0,0.041599148000000016,0,0,0,0,0.014122032999999999,0.002058266000000001,0,0.00111963,0.028357599000000008,0.017569453000000006,0,0.014260756,0.026063209,0.038167675,0,8.350000000000004e-5,0.3876087770000001,0.202128501,0.16294203300000007,0,0,0.11216777700000002,0.09690175000000002
LU01,LU01_78,750,0,0,0,0,0,0,0.010208649,0,0,0.060694682,0,0,0,0,0.013790197999999998,0.006001021000000001,9.410000000000002e-5,0.009494220999999999,0,0.026537470000000007,0,0.005231293,0,0,0,0,0.818919069,0,0,0,0,0,0.181080931
LU01,LU01_46,750,0.041318976,0,0,0,0,0.003009933,0,0,0,0.061246877,0,0,0,0,0.028343436999999992,0.001181854,0.011507167999999998,0,0.017511231000000006,0.057027052,0,0,0.06375730599999997,0.161777903,0,0,0.318079659,0.010867916,0.037365442999999984,0,0,0.263190403,0.20871868800000007
LU01,LU01_82,750,0.011218262,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008124478999999997,0.014259031,0,6.08197e-4,0,0.029012348999999993,0,0,0.001167689,0,0,0,0.8922485560000002,0.015746316,0,0,0,0.067037757,0.024967397000000013
LU01,LU01_27,750,0.018292318999999998,0,0,0.027307116000000006,0,0.083282497,0,0,0,0.10612884800000003,0,0,0,0,0.025540192000000003,0.0050401940000000004,0,0,0.06472704600000002,0.040817314000000014,0,0.015844998,1.3941700000000005e-4,0.07428488100000002,0,0,0.07068367400000003,0.5575333149999998,0,0,0,0.195835597,0.10166253600000003
LU13,LU13_18,1000,0.01266928,0,0,0.018346183,0,0.215871734,0,0,0,0.017471784000000008,0,0.01168003,0,0,0.014780388,0.0026899209999999996,0,0.008743527999999997,0.02244439,0.044980023999999987,0.004440326000000001,0.001887473,9.264830000000002e-4,0.117474907,0,0.09645268,0.4834302670000002,0.08509402700000003,3.48e-8,0,0,0.07868827300000003,0.138859815
LU13,LU13_15,1000,0,0,0,0.068258703,0,0,0,0,0.042054905,0.024486189,0,0.016759881999999993,0,0,0.012586185999999997,0.00938488,0,0.002715799,0.027709648999999992,0.046671912,0,0,0,0.11297859799999997,0,0.056062965,0.4652105450000001,0.0048557539999999995,0.15689542700000006,0,0.03945194,0.07264115400000003,0.091903612
LU13,LU13_03,1000,0.004159958,0,0,0.002944007,0,0,0.4289557740000001,0,0,0,0,0,0,0,0.007058616,0.006598235,0,0.001562796,0,0.014980287,0,0.009299889,0,0,0,0,0.8340016270000002,0,0.056525838,0,0,0,0.109472535
LU13,LU13_34,1000,0,0,0,0,0,0.025056137000000006,0.4203983850000002,0,0,0,0,0,0,0,0.001779538,0.0047491730000000015,0,0.002689354,0,0.004268404,0,0.017287372000000006,0,0,0,0,0.957717168,0,0,0,0,0,0.042282832
LU13,LU13_57,1000,0,0,0,0.003460064000000001,0,0,0,0,0,0.090045345,0,0,0,0,0.014340806,0.007701207,0.054696356000000015,1.8800000000000006e-5,0.05557273,0.039332406,0,0.013041398,0.001579378,0.101641099,0,0,0.8113912440000002,0,0,0,0,0.048481439999999994,0.038486221999999994
LU13,LU13_16,1000,0.016650286,0,0,0.03873908900000001,0,0.2152964570000001,0,0,0.008332805000000004,0.013271029000000004,0,0.010359576,0,8.980470000000001e-4,0.006323465000000001,0.005012196000000002,0,0.0016012749999999997,0.028176717,0.003491550000000001,0,0,0,0.106379201,0,0.08550437300000002,0.7220481249999998,0.030213859999999988,0.016190608,0,0,0.0037739080000000007,0.035889923
LU13,LU13_21,1000,0.005009130000000001,0,0,0.026609241999999995,0,0.11945152600000004,0,0,0.141309662,0.04585902600000001,0,0.053931568,0,0,0.021808249999999998,8.21e-5,0,0.009650078999999999,0.036617845,0.04981991700000002,0,0.002406516,0,0.09639833699999997,0,0.034646456,0.2555117050000001,0,0.012670363,0,0.243332079,0.17719023800000006,0.18025082499999995
LU13,LU13_37,1000,0.009996937,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008848606,0.014416373,0,7.157590000000001e-4,0,0.029075157,0,0.007290406,0,0,0,0,0.965001753,0,0,0,0,0,0.034998247
LU13,LU13_55,1000,0.010379249000000004,0,0,0,0,0,0.13194591900000005,0,0,0,0,0,0,0,0.008813340999999999,0.002641229,0,3.5082900000000004e-4,0,0.028972295000000006,0,0.003749185,0,0,0,0,0.776451122,0,0,0,0,0,0.223548878
LU13,LU13_47,1000,0.006851788000000002,0,0,0.0060608339999999985,0,0.0021761460000000003,0,0,0,0.071444386,0,0,0,0,0.018617468000000005,0.004182669,0.060386032999999985,7.789440000000002e-4,0.022940329,0.033208023,0,0.0045996360000000016,0.0082,0.057357545,0,0,0.941334875,0.0013075790000000001,0,0,0,0,0
LU13,LU13_51,1000,0,0,0,0,0,0,0,0,0,0.047403305,0,0,0,0,0.006249997,0.00541221,0,3.21897e-4,0.023512348,0.006234691999999998,0,0.001249671,0,0.04735332700000003,0,0,0.9314991920000002,0.009335569,0,0,0,0,0.011811911999999997
LU13,LU13_27,1000,0,0,0,0.00676653,0,0,0,0,0,0.06796637500000002,0,0,0,0,0.006255391,0.0064408189999999995,0,0,0.028741424,0.006257916,0,0,0,0.086587664,0,0,0.9134123359999997,0,0,0,0,0,0
LU13,LU13_05,1000,0,0,0,0,0,0.009778971999999997,0,0,0,0.07540820000000002,0,0,0,0,0.011052151,0.001926123,0,0,0.059472926,0.020157293,0,0.0016112869999999997,0,0.09411049099999998,0,0,0.795940353,0,0.05212318300000002,0,0,0,0.057825972999999996
LU13,LU13_26,1000,0,0,0,7.09871e-4,0,0,0,0,0,0.033104263,0,0,0,0,0.006299963,0.0029551729999999997,0,0.007869063999999999,0.024071967000000007,0.0063003910000000015,0,0.002898051,0.0028685069999999997,0.068059257,0,0,0.908811103,0.014770183999999999,0,0,0,0,0.008359455
LU13,LU13_35,1000,0,0,0,6.52268e-4,0,0,0.13074324100000007,0,0,0,0,0,0,0,0.009230206999999997,0.010076551000000003,0,0.005858715000000001,0,0.030248656999999995,0,0.019312547,0,0,0,0,0.920220899,0,0,0,0,0,0.079779101
LU13,LU13_13,1000,0,0,0,0,0,0.0020689510000000007,0,0,0,0.036726930999999984,0,0,0,0,0.008175607000000001,0.0060697630000000015,0,0.010570887999999999,0.024739576,0.0064548869999999986,0,0.004082031000000002,0.005052292,0.065100079,0,0,0.8899063669999998,0.01050903,0,0,0,0,0.034484523999999996
LU13,LU13_128,1000,0,0,0,0,0,0.0020689510000000007,0,0,0,0.04295132500000001,0,0,0,0,0.0065700770000000006,0.012385189999999999,0,0.005208945999999997,0.023658745000000005,0.006336693,0,0.001165671,0.004098674999999999,0.08894680199999998,0,0,0.823380218,0,0.0035175690000000008,0,0,0,0.084155411
LU13,LU13_131,1000,0,0,0,0,0,0,0,0,0,0.04262135700000002,0,0,0,0,0.006035950999999999,0.008154489999999999,0,0.009831847,0.023384123,0.00602175,0,0.007037756,0.001968821,0.10409639400000002,0,0,0.6991160749999996,0.0028708880000000007,0,0,0,0,0.19391664300000006
LU13,LU13_12,1000,0,0,0,0,0,0,0,0,0,0.039384181,0,0,0,0,0.005601425,0.010756409,0,0.0017115680000000001,0.020575202,0.005589541,0,0.005302454,9.367630000000003e-4,0.122767308,0,0,0.770971111,0.005312608,0.021137115,0,0,0,0.07981185799999997
LU13,LU13_33,1000,0,0,0,0,0,0,0,0,0,0.03617836300000001,0,0,0,0,0.006323487000000002,0.00729941,0,0.002813241,0.024137837,0.006322159,0,0.004709817,0,0.21761596800000005,0,0,0.763000527,0,0,0,0,0,0.019383505000000006
LU13,LU13_32,1000,0,0,0,0,0,0,0,0,0,0.034522046,0,0,0,0,0.0063065169999999985,0.003376669,0,0.001397153,0.024080171,0.006306722,0,0.0024995430000000008,0,0.19591220500000006,0,0,0.6592214360000004,0,0,0,0,0,0.14486635900000006
LU13,LU13_30,1000,0,0,0,0,0,0,0,0,0,0.033698551000000014,0,0,0,0,0.006192042,0.00775983,0,0.002439089,0.023803398,0.006189093000000002,0,0.005540116,0,0.231136067,0,0,0.667907611,0,0,0,0,0,0.100956321
LU13,LU13_53,1000,0.011836473,0,0,0,0,0,0,0,0,0.031997094,0,0,0,0,0.009328418999999998,0.0017426590000000001,0,0,0,0.028320141,0,0.001249686,0,0.06075370700000001,0,0,0.9392462930000002,0,0,0,0,0,0
LU13,LU13_22,1000,1.3500000000000001e-5,0,0,0.008862767999999998,0,0.11836410100000003,0.21380043400000007,0,0,0.08272913700000002,0,0,0,0,0.016086981999999996,0.003374214000000001,0.002409717,0,0.03160472700000001,0.046380395,0,1.43674e-4,0,0.064493591,0,0,0.4320645810000002,0.225884634,0.15260468500000005,0,0,0,0.124952509
LU13,LU13_19,1000,0,0,0,0.019745385,0,0.021587549,0.239676912,0,0,0.09384833599999996,0,0,0,0,0.010106145,0.001550814,0.002341159,0,0.05285928800000002,0.032074603,0,0,0,0.076977974,0,0,0.7829167369999998,0.068511875,0.016827085999999995,0,0,0,0.05476632800000002
LU13,LU13_45,1000,0.0059971189999999995,0,0,0.006210048999999998,0,0,0.24623971500000005,0,0,0.09777308200000003,0,0,0,0,0.008757880999999999,0.002470103000000001,0.002154446,0,0.056038229000000016,0.02882094,0,0,0,0.064616482,0,0,0.8927167279999998,0,0,0,0,0,0.04266679
LU13,LU13_08,1000,0.009792921999999997,0,0,0.003240282,0,0,0,0,0,0.10876044800000004,0,0,0,0,0.008794452,1.25981e-4,0,0.001037792,0.05509297,0.029008835,0,0.001851545,0,0.072896493,0,0,0.8845647639999996,0.016378361000000008,0.026136619,0,0,0,2.3800000000000006e-5
LU13,LU13_43,1000,0.015790039999999995,0,0,0.008612345,0,0,0.07732117200000004,0,0,0.10704410000000003,0,0,0,0,0.00881494,0.002883533,0,4.1591300000000007e-4,0.05403368300000002,0.028979354000000013,0,0,0,0.07805688100000002,0,0,0.8793877449999998,0,0.012142888,0,0,0,0.030412486
LU13,LU13_41,1000,0,0,0,0.001954087,0,0,0,0,0,0.111781924,0,0,0,0,0.008877125000000003,0.00323983,6.0000000000000015e-5,0.00104317,0.057812372000000015,0.029238444,0,0.003101183,0.001954087,0.075137487,0,0,0.7965499909999998,0.10629548900000003,0.022017033,0,0,0,0
LU13,LU13_59,1000,0.0069704189999999985,0,0,0,0,0,0,0,0,0.029243370999999994,0,0,0,0,0.008694311,0.0038062630000000007,0,0,0,0.028569155000000006,0,0,0,0.063218844,0,0,0.8769380640000002,0,0,0,0,0,0.059843092000000014
LU13,LU13_06,1000,0.010779187999999999,0,0,0,0,0.011064545,0,0,0,0.038788051999999996,0,0,0,0,0.013874096999999997,0.002289114,0,0,0.015731201999999993,0.034087559,0,0.0014346440000000001,0,0.063227804,0,0,0.8146289970000002,0,0.11265323000000002,0,0,0,0.009489969
LU13,LU13_14,1000,0.005984574999999997,0,0,2.5800000000000007e-5,0,0.003124478,0,0,0,0.098433213,0,0,0,0,0.009227665999999999,0.003324065,0,8.493590000000002e-4,0.07003358600000002,0.028743971,0,0.001249638,2.5800000000000007e-5,0.073002405,0,0,0.7492712160000002,0.09564077100000003,0.082085608,0,0,0,0
LU13,LU13_52,1000,0.011432485999999999,0,0,6.52268e-4,0,0,0.06484238699999997,0,0,0,0,0,0,0,0.009644871,0.011707816999999999,0,0.002571219000000001,0,0.03013213399999999,0,0.0129324,0,0,0,0,0.9146318310000002,0,0,0,0,0,0.085368169
LU13,LU13_36,1000,0.009996937,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00877475,0.013229607000000003,0,6.933430000000001e-4,0,0.028792887999999992,0,0.008162357999999998,0,0,0,0,0.965001753,0,0,0,0,0,0.034998247
LU13,LU13_38,1000,0.012383032,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008806350000000003,0.008770182999999999,0,0.004896933999999999,0,0.028936966,0,0.006162351000000002,0,0.045268430999999984,0,0,0.8087138130000002,0,0,0,0,0,0.14601775600000005
LU13,LU13_20,1000,0.015202583,0,0,0.0060608339999999985,0,0.10714910200000002,0,0,0,0.100118053,0,0,0,0,0.020322949,0.007958112,0.028928128,0.002096944,0.021959625000000007,0.043602910000000016,0,0.00515793,0.0043915599999999975,0.060363201,0,0,0.7485562809999996,0.071301576,0.112414663,0,0,0,0.007364278999999998
LU13,LU13_17,1000,0,0,0,0.0039035,0,0.004325691,0.01729431400000001,0,0,0.12201576800000002,0,0,0,0,0.017915337,0.005597057999999998,0.031222697999999993,1.83396e-4,0.017387553000000007,0.04537713900000001,0,0.002463060000000001,0,0.066910611,0,0,0.761559083,0.08061289099999998,0.039408637,0,0,0,0.05150877800000001
LU13,LU13_56,1000,0,0,0,0,0,0,0,0,0.059492832,0.05483690800000002,0,0,0,0,0.010969765999999997,0.010157922,0.038275061,1.83396e-4,0,0.015809362999999993,0,0.0031445450000000008,0,0,0,0,0.7756921760000002,0.1712692890000001,0.01677731400000001,0,0,0,0.036261220999999996
LU13,LU13_49,1000,0.010067356,0,0,0,0,0.001571962,0,0,0,0.07172284800000003,0,0,0,0,0.01214438,0.003359222,0.060393434999999995,1.0820200000000003e-4,0.02350295,0.029814544,0,0.007673496000000002,0.0070139439999999985,0.054742022000000015,0,0,0.90447977,0,0,0,0,0,0.040778208
LU13,LU13_70,1000,0.020853109999999998,0,0,0,0,0,0,0,0,0.09823658100000003,0,0,0,0,0.020564926000000004,0.007151668,0.044721649,5.61083e-4,0.029448605,0.043922712,0,0.00803133,0.014221672999999999,0.07283640400000002,0,0.008359453999999999,0.83326253,0,0.020942177,0,0,0.05869952700000003,0.00589991
LU13,LU13_11,1000,0.021359443000000006,0,0,0.14345723700000007,0,0.002638196,0,0,0,0.012091470999999998,0,0,0,0,0.008987885999999997,0.01004589,0.05878861000000001,6.59497e-4,0,0.014901223,0,0.012774304,0.005599401,0,0,0.022833244999999988,0.655528688,0,0.11529545000000004,0,0.086949325,0.07597854000000002,0.043414748
LU15,LU15_44,1000,0.012003956999999999,0,0,0.0022598450000000008,0,0,0,0,0,0.028428666000000005,0,0,0,0,0.0071451250000000004,0.006641043,0,0,0,0.007765058,0,0,0.014888027999999998,0.050482629000000015,0,0,0.819514658,0,0.09494786799999996,0,0,0.031581030999999996,0.003473814000000001
LU15,LU15_11,1000,5.351630000000001e-4,0,0,0,0,0,0,0,0,0.022124888999999988,0,0,0,0,0.006630331999999998,0.0068354439999999995,0,0,0,0.006947963,0,0,0.016725293,0.029172534,0,0,0.9256312950000002,0.007451853999999998,0,0,0,0.037744318,0
LU15,LU15_19,1000,0.012003956999999999,0,0,0,0,0,0,0,0,0.021912589,0,0,0,0,0.006863230000000001,0.010120595999999999,0,0,0,0.007579071999999998,0,0.0034113620000000002,0.015765303,0.001749061,0,0,0.957223685,0.001122653,0,0,0,0.039904601,0
LU15,LU15_07,1000,0.016459144000000005,0,0,0,0,0,0,0,0,0.021211320000000006,0,0,0,0,0.007567697,0.007789127000000002,0,0,0,0.00837935,0,0,0.015876657,0,0,0,0.820361974,0.011990029,0.06980773299999997,0,0.008025072999999999,0.062730559,0.027084632
LU15,LU15_34,1000,0,0,0,0,0,0,0,0,0,0.039408311,0,0,0,0,0.007989756,0.018933351000000008,0,0,0,0.009275232000000003,0,0,0.012162346,0.037749242999999995,0,0,0.357283813,0,0.2821715290000001,0,0,0.05616373700000001,0.266631678
LU15,LU15_37,1000,0.019397411000000007,0,0,0,0,0,0,0,0,0.048312935,0,0,0,0,0.008104828,0.008860563,0,0,0,0.009763570999999995,0,0,0.017885970000000008,0.049197468000000015,0,0,0.7858726619999997,0,0.093691911,0,0,0.058950072,0.012287887
LU15,LU15_18,1000,0,0,0,0,0,0,0,0,0,0.031386651,0,0,0,0,0.007566276999999998,0.009732313,0,0,0,0.008695872,0,2.8499999999999998e-5,0.013160587,0.03478116100000001,0,0,0.8071276360000003,0.013900577,0,0,0,0.05806906400000001,0.08612156300000003
LU15,LU15_43,1000,0.001931428,0,0,0,0,0,0,0,0,0.023763733,0,0,0,0,0.00698791,0.004786744,0,0,0,0.007606121,0,0.003421781000000001,0.018977729000000006,0.023959491000000006,0,0,0.737934684,0,0.137190559,0,0,0.04746252800000001,0.05345273900000001
LU15,LU15_10,1000,0.020608866,0,0,0,0,0,0,0,0,0.028543161999999993,0,0,0,0,0.006906592,0.0039956049999999976,0,0,0,0.006772251999999999,0,0,0.016808491000000005,0.08190314800000002,0,0,0.8257212740000004,0,8.220380000000001e-4,0,0,0.05402186400000002,0.037531675
LU15,LU15_58,1000,0.020608866,0,0,0,0,0,0,0,0,0.030762447999999994,0,0,0,0,0.003542901,0.003116204,0,0,0,0.0029775680000000007,0,0.001910408,0.004730803999999998,0.21425532200000005,0,0,0.6755236839999996,0,0.070511925,0,0,0.027930905000000006,0.011778162999999998
LU15,LU15_08,1000,0.012487238999999999,0,0,0,0,0,0,0,0,0.012764804,0,0,0,0,0.004031194,0.005318402,0,0,0,0.004541914,0,3.6597e-4,0.010302786,0.03379141,0,0,0.9512830449999998,0,0,0,0,0.014925543999999999,0
LU15,LU15_12,1000,0.017749235999999995,0,0,0,0,0,0,0,0,0.038620771,0,0,0,0,0.007568065,0.003155389,0,0.001791741,0,0.008857823,0,0.0018567459999999998,0.016337346000000006,0.0063039,0,0,0.87452682,0,0.046375454999999996,0,0,0.07279382500000003,0
LU15,LU15_17,1000,0,0,0,0.007879269000000003,0,0,0,0,0,0.02570947,0,0,0,0,0.006032180000000001,0.009774086999999999,0.024802321,0,0,0.006953432,0,0.002573309,0.012482818000000001,0.21169473000000005,0,0,0.4199204740000002,0.006561565,0.3459543830000001,0,0,0,0.015868847999999994
LU15,LU15_01,1000,0,0,0,0.006339239999999998,0,0.007834375000000003,0,0,0,0.046145783999999995,0,0,0,0,0.011338587999999995,0.013394066000000003,0,0,0,0.016376678000000006,0,0.008014799,0.016388857999999996,0.1790462980000001,0,0,0.5476463420000002,0,0.012423984999999997,0,0,0.072172838,0.188710537
LU15,LU15_26,1000,0.034024144,0,0,0.006339239999999998,0,0,0,0,0,0.033191880000000014,0,0,0,0,0.006747164,0.009431676999999998,0,4.80896e-4,0,0.012143316,0,0,0.013793169999999993,0.11994136999999996,0,0,0.539042721,0,0.032095030999999996,0,0,0.044388383,0.264532494
LU15,LU15_27,1000,0.025639464,0,0,0,0,0,0,0,0,0.033321951,0,0,0,0,0.007249119,0.008221385,0,0.0018016889999999998,0,0.012975991,0,0,0.012511713999999998,0.11240386599999998,0,0,0.4803876080000002,0,0.16340053200000001,0,0,0.04576363,0.19804436500000006
LU15,LU15_28,1000,0,0,0,0,0,0,0,0,0,0.028345312000000008,0,0,0,0,0.007450088000000001,0.010894589000000003,0,0,0,0.013062777999999999,0,0.002549553000000001,0.018194729,0.09598572200000002,0,0,0.8095356330000002,0,0.00792954,0,0,0.072218617,0.014330487999999999
LU15,LU15_02,1000,0,0,0,0,0,0,0,0,0,0.023196232999999993,0,0,0,0,0.007258881,0.007561621,0,0,0,0.012765255999999999,0,0.005099077,0.014661809999999999,0.05669884700000002,0,0,0.8409936820000002,0,0,0,0,0.046931004,0.05537646700000001
LU15,LU15_29,1000,0,0,0,0,0,0,0,0,0,0.022438416000000006,0,0,0,0,0.006983963,0.005120389,0,0,0,0.012531298,0,0.002549523,0.012762377999999998,0.05134049,0,0,0.8526678120000004,0,0.027085439000000006,0,0,0.044385292999999985,0.024520966
LU15,LU15_30,1000,0,0,0,0,0,0,0,0,0,0.022167519,0,0,0,0,0.006908612,7.441720000000001e-4,0,0,0,0.012397706999999999,0,0,0.011309289,0.061883372,0,0,0.8443453510000002,0,0.03911955900000002,0,0,0.05465171800000003,0
LU15,LU15_31,1000,0,0,0,0,0,0,0,0,0,0.023694361,0,0,0,0,0.0072284950000000014,0.004247891,0,0,0,0.012574064000000003,0,0,0.011752529,0.07168684300000003,0,0,0.838863537,0,0.026202847999999994,0,0,0.05335873300000001,0.009888039
LU15,LU15_32,1000,0,0,0,0.004549353000000002,0,0,0,0,0,0.024661797000000006,0,0,0,0,0.00712488,0.005806965,0,0,0,0.012400489999999998,0,0,0.012549799,0.125976818,0,0,0.7807022619999997,0,0.023156245,0,0,0.05018551900000001,0.019979156
LU15,LU15_20,1000,0.012494888,0,0,0.001407709,0,0,0,0,0.036125121,0.018595398000000013,0,0,0,0,0.007800750999999998,0.017771852,0,0,0,0.008616411,0,7.82301e-4,0.008796488000000002,0.029393431,0,0,0.372021556,0.15088433200000007,0.3944507850000002,0,0,0.05324989600000001,0
LU15,LU15_21,1000,0.016459144000000005,0,0,0,0,0,0,0,0,0.020919197,0,0,0,0,0.0072838589999999984,0.010159613,0,0,0,0.007927423,0,0.001251269,0.012086981,0.046371084,0,0,0.5742604120000002,0.21215629100000005,0.07216015800000003,0,0.008025072999999999,0.056295113,0.030731868999999988
LU15,LU15_23,1000,0,0,0,0,0,0,0,0,0.025317350000000013,0.015614476999999998,0,0,0,0,0.008704232999999999,0.013025211,0,0,0,0.00965782,0,0,0.014845172,0.009361189999999995,0,0,0.8248129,0.010680202000000003,0.026083577000000007,0,0,0.062937249,0.06612488200000002
LU15,LU15_41,1000,0,0,0,0,0,0.014372917999999998,0,0,0,0.014778804,0,0,0,0,0.008649990000000003,0.012081455999999999,0,0,0,0.010119985,0,0,0.015345748000000001,0,0,0,0.510905684,0,0.15598269900000006,0,9.78512e-4,0.064168401,0.2679647050000002
LU15,LU15_25,1000,0,0,0,0,0,0,0,0,0,0.020705942,0,0,0,0,0.007612533999999998,0.009434043999999999,0,0,0,0.008897328,0,0,0.014242878999999998,0,0,0,0.685994933,0.011637075,0.09708336,0,0,0.058714505,0.146570127
LU15,LU15_09,1000,0,0,0,0,0,0,0,0,0,0.022898498,0,0,0,0,0.007012956,0.006389239,0,0,0,0.00773215,0,0,0.010058369999999999,0,0,0,0.8989629639999998,0,0.030223014,0,0,0.056505365,0.014308656999999999
LU15,LU15_24,1000,0.010169257,0,0,0,0,0,0,0,1.1706600000000001e-4,0.028017313000000005,0,0,0,0,0.009239581999999994,0.012469646999999999,0,0.001020642,0,0.010134939,0,0,0.011311933000000001,0.05324334400000001,0,0,0.608239694,0.01931781,0.24521027600000006,0,0,0.073988876,0
LU15,LU15_46,1000,0,0,0,0,0,0,0,0,0,0.022954445000000007,0,0,0,0,0.007743211000000002,0.009829899,0,6.402760000000001e-4,0,0.008753239999999999,0,4.423850000000001e-4,0.011110798,0.05732196000000001,0,0,0.5095364419999997,0.192102366,0.160194585,0,0,0.05979654900000001,0.021048098
LU15,LU15_40,1000,0,0,0,0,0,0,0,0,0,0.025312151,0,0,0,0,0.003956838,0.009717962999999998,0.02694695500000001,0,0,0.0040906960000000004,0,0.001251004,0.003179645,0.167356605,0,0,0.352081466,0,0.474849104,0,0,0,0.005712826
